"Adress" "lat" "long"
"3642" "Thoraipakkam" 12.9536397 80.1628158
"3643" "Old Pallavaram, Alandur" NA NA
"3644" "T Nagar" 13.05279 80.23769
"3645" "Nest bliss sholinganallur" NA NA
"3646" "Kolathur" 13.1241127 80.2046276
"3647" "Adambakkam" 12.9822215 80.209121
"3648" "Mogappair East" 13.0835142 80.1840779
"3649" "Menambedu" 13.1230211 80.1656093
"3650" "Devi Karumariamman Nagar, Velachery" NA NA
"3651" "Neelankarai, E Coast Road" 12.9504267 80.2551001
"3652" "Ponniamman Nagar, Iyyappanthangal" NA NA
"3653" "Anna Nagar" 13.0872004 80.2164421
"3654" "Thalambur" 12.8353744 80.2222088
"3655" "Vettuvankeni" 12.9496587 80.254723
"3656" "Narayanapuram, Kovilambakkam" NA NA
"3657" "Kodambakkam" 13.049207 80.2242829
"3658" "Porur" 13.0320131 80.158304
"3659" "Padur, Old Mahabalipuram Road" 12.7972379 80.2231881
"3660" "Nanmangalam" 12.9382161 80.1782483
"3661" "Luz, Mylapore" 13.037191 80.265593
"3662" "Ambattur" 13.1128863 80.1598624108488
"3663" "Kambar Nagar-Kolathur" 13.1159266 80.2163221
"3664" "Kovilambakkam" 12.9392427 80.1825888
"3665" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3666" "Ambattur" 13.1128863 80.1598624108488
"3667" "Medavakkam" 12.9229928 80.1882897
"3668" "Jaya Nagar, Porur, Chennai Bypass Road" NA NA
"3669" "Saidapet" 13.020817 80.2239536
"3670" "Kodambakkam" 13.049207 80.2242829
"3671" "Thoraipakkam" 12.9536397 80.1628158
"3672" "Perungalathur, Chennai Bypass Road" NA NA
"3673" "Madipakkam" 12.9611348 80.2001292
"3674" "rajakillpakkam" NA NA
"3675" "Velachery" 12.98016545 80.2228505622558
"3676" "Kattupakkam, PH Road" NA NA
"3677" "Anna Nagar" 13.0872004 80.2164421
"3678" "Purasawalkam, PH Road" NA NA
"3679" "Tiruvottiyur" 13.1563873 80.3005279
"3680" "Tambaram West, Tambaram, Chennai Bypass Road" NA NA
"3681" "Kubera Nagar, Madipakkam" NA NA
"3682" "T Nagar" 13.05279 80.23769
"3683" "Vadapalani" 13.0509304 80.2120661
"3684" "Sholinganallur" 12.9174426 80.2164901823086
"3685" "Jyothi Nagar-Ekkatuthangal" NA NA
"3686" "Vadapalani" 13.0509304 80.2120661
"3687" "Sembakkam" 12.7023624 80.1298612
"3688" "Chromepet, GST Road" NA NA
"3689" "Kattupakkam, PH Road" NA NA
"3690" "Santhosapuram, Medavakkam" NA NA
"3691" "Tambaram West, Tambaram, Chennai Bypass Road" NA NA
"3692" "Porur Gardens" NA NA
"3693" "Ullagaram, Pallavaram-Thuraipakkam Road" NA NA
"3694" "Vadapalani" 13.0509304 80.2120661
"3695" "Madambakkam" 12.9057186 80.1543859
"3696" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3697" "Siruseri" 12.8235752 80.2221501
"3698" "Ambattur" 13.1128863 80.1598624108488
"3699" "Thirumullaivoyal" 13.1152512 80.1382237
"3700" "Perungalathur, Chennai Bypass Road" NA NA
"3701" "Anna Nagar" 13.0872004 80.2164421
"3702" "Kovur" 14.5196139 79.986097210486
"3703" "Pammal" 12.9737938 80.1408
"3704" "Chromepet, GST Road" NA NA
"3705" "CBI Colony" 17.3304441 78.5649718
"3706" "kumari neo town" NA NA
"3707" "Arasankalani" NA NA
"3708" "T Nagar" 13.05279 80.23769
"3709" "Urapakkam, Vandalur R.F, GST Road" NA NA
"3710" "Thirumazhisai" 13.0540139 80.0607568
"3711" "Perambur" 13.1121242 80.245022
"3712" "Vengaivasal, Medavakkam" NA NA
"3713" "Kolathur" 13.1241127 80.2046276
"3714" "Teachers's Colony-Lakshmipuram" NA NA
"3715" "Velachery" 12.98016545 80.2228505622558
"3716" "Madipakkam" 12.9611348 80.2001292
"3717" "Semmenchery" 12.9008558 80.2280156
"3718" "Porur" 13.0320131 80.158304
"3719" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3720" "Keelkatalai" 12.9481595 80.178207764978
"3721" "Mambalam West" 13.0380662 80.2277752
"3722" "CIT Nagar" 13.0293843 80.2342825
"3723" "Madipakkam" 12.9611348 80.2001292
"3724" "Pallikaranai" 12.9304748 80.2077692
"3725" "Valasaravakkam, Arcot Road" 13.039819 80.1707746
"3726" "Sholinganallur" 12.9174426 80.2164901823086
"3727" "Radha Nagar, Chrompet" NA NA
"3728" "KK Nagar" 13.0386493 80.2052158
"3729" "Porur" 13.0320131 80.158304
"3730" "Madipakkam" 12.9611348 80.2001292
"3731" "Adyar, Thiruvanmiyur, Chennai" 12.9949549 80.2629482
"3732" "Tiruvottiyur" 13.1563873 80.3005279
"3733" "Tharamani" 12.98515725 80.2409747667036
"3734" "Manali, Manali High Road" NA NA
"3735" "Poonamalle" 13.0202336 80.2023478
"3736" "S.Kolathur" 12.9427371 80.1966166
"3737" "Besant Nagar" 12.9996907 80.2682259
"3738" "Guduvancheri" 12.8439952 80.0608336
"3739" "New Perungalathur" 12.90151935 80.086068558053
"3740" "Kovur" 14.5196139 79.986097210486
"3741" "Ambattur Industrial Estate, Chennai Bypass Road" NA NA
"3742" "Madambakkam" 12.9057186 80.1543859
"3743" "Kodambakkam" 13.049207 80.2242829
"3744" "Kuthanur" 10.71467535 76.5270505626817
"3745" "Mogappair West" 13.08253515 80.1709174665887
"3746" "Sholinganallur" 12.9174426 80.2164901823086
"3747" "Iyyappanthangal" NA NA
"3748" "Vadapalani" 13.0509304 80.2120661
"3749" "Kodungaiyur East" 13.1328004 80.2511197
"3750" "Tambaram, GST Road" 12.91547 80.1027842
"3751" "Nanmangalam" 12.9382161 80.1782483
"3752" "Madipakkam" 12.9611348 80.2001292
"3753" "Sholinganallur" 12.9174426 80.2164901823086
"3754" "Nandanam" 13.0286286 80.240256
"3755" "Nemilichery, Chromepet" NA NA
"3756" "Bharathidasan Colony, KK Nagar" 12.982367 80.2602825
"3757" "Mambalam West" 13.0380662 80.2277752
"3758" "Iyyappanthangal" NA NA
"3759" "Mylapore" 13.0316473 80.2700166
"3760" "Mugalivakkam" 13.0205798 80.1685163
"3761" "Vadapalani" 13.0509304 80.2120661
"3762" "Kayarambedu" NA NA
"3763" "Chromepet, GST Road" NA NA
"3764" "Purasaiwakkam" NA NA
"3765" "Vadapalani" 13.0509304 80.2120661
"3766" "Padapai" NA NA
"3767" "Guindy Race Course, Guindy" 13.00492075 80.2161086019816
"3768" "Mannivakkam" NA NA
"3769" "Poes Garden, Teynampet" 13.0437065 80.253316
"3770" "T Nagar" 13.05279 80.23769
"3771" "T Nagar" 13.05279 80.23769
"3772" "Maduravoyal" 13.0601732 80.1665988
"3773" "Choolaimedu High Road" 13.0677919 80.2316675
"3774" "Paddy field street,Perambur" NA NA
"3775" "Vimalapuram, Manali" NA NA
"3776" "Nanmangalam" 12.9382161 80.1782483
"3777" "Perumbakkam" 12.2202453 78.9945343
"3778" "Rajakipakkam, Sembakkam" NA NA
"3779" "Duraisamy Nagar" 13.0231904 80.2027512
"3780" "Pallikaranai" 12.9304748 80.2077692
"3781" "Jalladian Pet" NA NA
"3782" "Koyambedu" 13.0734496 80.1948363
"3783" "Semmancheri" 12.8751861 80.2106332
"3784" "Royapettah" 13.0554718 80.2639706
"3785" "Cmbt" 13.0685246 80.2039625
"3786" "Vadapalani" 13.0509304 80.2120661
"3787" "Kovur" 14.5196139 79.986097210486
"3788" "Semmancheri" 12.8751861 80.2106332
"3789" "Nandambakkam" 13.0166484 80.1911885
"3790" "Kodambakkam" 13.049207 80.2242829
"3791" "Ranjith Road" 13.0185919 80.2397986
"3792" "Indra Nagar" 25.8199424 73.437531
"3793" "Sakthi Nagar, Adambakkam" NA NA
"3794" "Poes Garden, Teynampet" 13.0437065 80.253316
"3795" "Egmore, PH Road" NA NA
"3796" "Iyyappanthangal" NA NA
"3797" "Anna Nagar" 13.0872004 80.2164421
"3798" "Madipakkam" 12.9611348 80.2001292
"3799" "Choolaimedu" 13.0623344 80.2254012
"3800" "Anna Nagar West Extension" NA NA
"3801" "Ramapuram" 14.2012997 78.7708511601369
"3802" "Sholinganallur" 12.9174426 80.2164901823086
"3803" "Vadapalani" 13.0509304 80.2120661
"3804" "Thiruvanmiyur" 12.9858948 80.2644215
"3805" "MAHA BUILDERS, SAIMAA CASTLE, VELACHERY" NA NA
"3806" "Zamin Pallavaram, Pallavaram" 12.96346 80.150374
"3807" "Purasaiwakkam" NA NA
"3808" "Ramapuram" 14.2012997 78.7708511601369
"3809" "Virugambakkam" 13.0475434 80.1922181
"3810" "Porur" 13.0320131 80.158304
"3811" "Jalladian Pet" NA NA
"3812" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3813" "Arcot Road Virugambakkam" 13.0474092 80.19672
"3814" "Housing Board" 8.6072663 76.9962309
"3815" "besant nagar Chennai" 12.9996907 80.2682259
"3816" "Ashok Nagar" 13.0400731 80.2159247
"3817" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3818" "Velachery" 12.98016545 80.2228505622558
"3819" "Vadapalani" 13.0509304 80.2120661
"3820" "Mattan Kuppam, Triplicane" NA NA
"3821" "Injambakkam" 12.9189367 80.251295
"3822" "Vadapalani" 13.0509304 80.2120661
"3823" "Alwarpet" 13.0338602 80.2545491
"3824" "Kasturibai Nagar" 12.9541051 77.5512728
"3825" "Ponniammanmedu" NA NA
"3826" "Ayanavaram" 13.0946157 80.23541
"3827" "Nandivaram-Guduvancheri" NA NA
"3828" "Singaperumal Koil, Tiruchi Chennai Highway" NA NA
"3829" "Kodambakkam" 13.049207 80.2242829
"3830" "Ayappakkam" 12.5057641 80.1129406
"3831" "Jawahar Nagar" 34.0606593 74.8117017
"3832" "Perungalathur, Chennai Bypass Road" NA NA
"3833" "Guduvancheri" 12.8439952 80.0608336
"3834" "Madambakkam" 12.9057186 80.1543859
"3835" "Anna Nagar West Extension" NA NA
"3836" "Adyar, Sardar Patel Road" 13.007257 80.2382791
"3837" "Anna Nagar West Extension" NA NA
"3838" "Alwarthirunagar" 13.047486 80.1836687
"3839" "Old Washermanpet" 13.1122762 80.2893812
"3840" "Iyyappanthangal Bus Stop, Iyyappanthangal, PH Road" NA NA
"3841" "Kolathur" 13.1241127 80.2046276
"3842" "Prestige Bellavista" NA NA
"3843" "Sithalapakkam" 12.8917047 80.1851133
"3844" "Adambakkam" 12.9822215 80.209121
"3845" "Urapakkam, Vandalur R.F, GST Road" NA NA
"3846" "Medavakkam" 12.9229928 80.1882897
"3847" "Perungudi" 12.9710239 80.2418051
"3848" "Oliyas Green court" NA NA
"3849" "Keelkattalai" 12.9548473 80.1852685
"3850" "Chinna Porur" 13.0369528 80.169935
"3851" "Thiruvanmiyur" 12.9858948 80.2644215
"3852" "Anna Nagar East" 13.0845523 80.2196163
"3853" "Mogappair West" 13.08253515 80.1709174665887
"3854" "Mahindra World City" 26.8066825 75.6295394
"3855" "Palavakkam, E Coast Road" 12.962498 80.256413
"3856" "Injambakkam" 12.9189367 80.251295
"3857" "Periyamet" 13.0855786 80.2716765
"3858" "Pallavan Nagar-Thiruverkadu" NA NA
"3859" "Sholinganallur" 12.9174426 80.2164901823086
"3860" "Kolathur" 13.1241127 80.2046276
"3861" "Medavakkam" 12.9229928 80.1882897
"3862" "Madipakkam" 12.9611348 80.2001292
"3863" "Chromepet, GST Road" NA NA
"3864" "Velachery" 12.98016545 80.2228505622558
"3865" "Andal Nagar" 12.9874381 80.2012701
"3866" "Kamarajar Salai" 13.031599 80.1877724
"3867" "Deepa Appartment Turnbulls" NA NA
"3868" "Madipakkam" 12.9611348 80.2001292
"3869" "Sadhanadhapuram" NA NA
"3870" "Nungambakkam" 13.0620626 80.240487
"3871" "Velachery" 12.98016545 80.2228505622558
"3872" "Pallavaram" 12.9898157 80.1009865418434
"3873" "Kelambakkam, Old Mahabalipuram Road" 12.7972379 80.2231881
"3874" "Old Mahabalipuram Road" 12.7972379 80.2231881
"3875" "Karapakkam" 12.9117073 80.2277203
"3876" "Choolaimedu" 13.0623344 80.2254012
"3877" "Financial District, Nanakram Guda" NA NA
"3878" "Jubilee Hills" 17.4308362 78.4102882
"3879" "Meerpet" 28.9723114 77.6870513
"3880" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"3881" "Moti Nagar" 28.657859 77.1424288
"3882" "Kondapur" 17.6788421 79.6808767
"3883" "TNGOS Colony" NA NA
"3884" "Langar Houz" 17.377629 78.4216315
"3885" "Musheerabad" 17.4191423 78.4985732
"3886" "Attapur" 17.3847673 77.9793799
"3887" "poush" 52.0900109 4.2743728
"3888" "Chilakalguda" NA NA
"3889" "Hyderguda" 17.4012791 78.4804894
"3890" "Karmanghat" 17.3410061 78.5329747
"3891" "Hyderguda" 17.4012791 78.4804894
"3892" "Hyderguda" 17.4012791 78.4804894
"3893" "Langar Houz" 17.377629 78.4216315
"3894" "Ghatkesar, NH 2 2" NA NA
"3895" "Attapur" 17.3847673 77.9793799
"3896" "Jagadgiri Gutta" NA NA
"3897" "Aruna Colony" 17.3985623 78.4079777
"3898" "Kothapet" 16.530442 80.882155
"3899" "Fathenagar" 18.7849474 77.992731
"3900" "Abids, NH 7" 17.3894783 78.477182
"3901" "Gayatri Hills, Jubilee Hills" 17.4373128 78.4150472
"3902" "Nizampet" 17.515397 78.3817156
"3903" "Madhapur" 17.4408924 78.3916304
"3904" "Puppalaguda" 17.39999505 78.3861689281263
"3905" "Mehdipatnam" 17.3942627 78.4342514
"3906" "Vanasthalipuram, NH 9" 17.3303179 78.568278
"3907" "Kondapur" 17.6788421 79.6808767
"3908" "Alkapur Township, Manikonda, Outer Ring Road" NA NA
"3909" "Nizampet" 17.515397 78.3817156
"3910" "Boduppal, NH 2 2" NA NA
"3911" "Gachibowli" 17.4436222 78.3519638
"3912" "Bandlaguda Jagir" 17.3506317 78.3907531
"3913" "Mehdipatnam" 17.3942627 78.4342514
"3914" "Musheerabad" 17.4191423 78.4985732
"3915" "Gopanapalli" 17.0705104 77.4333411
"3916" "Hydershakote" 17.3664976 78.3911166
"3917" "Hydershakote" 17.3664976 78.3911166
"3918" "Ameenpur" 17.5435893 78.3076645909256
"3919" "Quthbullapur, NH 7" 17.2356174 78.0285618
"3920" "Rajendra Nagar, Outer Ring Road" 17.3044383 78.3781938
"3921" "Sanath Nagar, NH 9" 17.4522594 78.4446705
"3922" "Bandlaguda Jagir" 17.3506317 78.3907531
"3923" "Dammaiguda" 17.5038613 78.5913259
"3924" "Moti Nagar" 28.657859 77.1424288
"3925" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"3926" "Kompally" 18.0823869 78.003997
"3927" "Financial District, Nanakram Guda" NA NA
"3928" "Banjara Hills, NH 9" 17.4177464 78.4399014
"3929" "Vittal Rao Nagar, Hitech City" 17.4510124 78.3803472
"3930" "Basheer Bagh, Hyderabad," 17.4053896 78.4776447
"3931" "BHEL" 10.7264832 78.7630502
"3932" "Alkapur Township, Manikonda, Outer Ring Road" NA NA
"3933" "Rasoolpura, Mahatma Gandhi Road" NA NA
"3934" "Miyapur, NH 9" 17.5026977 78.3645689
"3935" "Sainikpuri" 17.4892154 78.5424889
"3936" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"3937" "Chandanagar, NH 9" 21.4814291 83.9509397
"3938" "Narayanaguda" 17.3981159 78.4885006
"3939" "A 307 Blossom Heights" 53.2537038 -2.5331635
"3940" "Old Bowenpally" 17.4755371 78.4792282
"3941" "Banjara Hills, NH 9" 17.4177464 78.4399014
"3942" "in Maruthi Nagar-Dr A.S. Rao Nagar" NA NA
"3943" "Chanda Nagar" 17.373791 78.2612479
"3944" "Gachibowli" 17.4436222 78.3519638
"3945" "Malkajgiri" 17.4511764 78.5368997
"3946" "Nacharam" 17.8231821 78.5361528
"3947" "Boduppal, NH 2 2" NA NA
"3948" "Buddha Nagar Colony, Boduppal" 17.40939695 78.5940341416625
"3949" "Banjara Hills, NH 9" 17.4177464 78.4399014
"3950" "Amberpet" 17.7776835 78.5705066
"3951" "KTR Colony" 17.5114004 78.3791238
"3952" "Narayanguda" 17.3981159 78.4885006
"3953" "Alwal" 17.5022292 78.5088584
"3954" "Upparpally, Hyderabad Expressway" NA NA
"3955" "Nizampet" 17.515397 78.3817156
"3956" "Bollaram, Outer Ring Road" 17.5618335 78.3453096
"3957" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"3958" "in Syed Ali Guda" 17.3884988 78.4462402
"3959" "Mallepally, NH 7" 17.3920728 78.4546129
"3960" "ECIL" 22.1041221 -78.6604105
"3961" "Patrika Nagar, Hitech City" NA NA
"3962" "Ramanthapur, NH 2 2" NA NA
"3963" "Chanda Nagar" 17.373791 78.2612479
"3964" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"3965" "Seri Lingampally" 17.4862742 78.3176848
"3966" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"3967" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"3968" "Himayath Nagar, NH 7" 17.3428259 78.3081392
"3969" "Chandrayanguttabalguda" NA NA
"3970" "Sanath Nagar, NH 9" 17.4522594 78.4446705
"3971" "Miyapur, NH 9" 17.5026977 78.3645689
"3972" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"3973" "Banjara Hills, NH 9" 17.4177464 78.4399014
"3974" "Vittal Rao Nagar, Hitech City" 17.4510124 78.3803472
"3975" "Boduppal, NH 2 2" NA NA
"3976" "Ram nagar" 28.701122 78.5566153
"3977" "Kachiguda, NH 2 2" NA NA
"3978" "Nallagandla, Serilingampally" 17.4783486 78.3039511
"3979" "Kothapet" 16.530442 80.882155
"3980" "Dr A.S. Rao Nagar" 17.4771095 78.5634096
"3981" "Balapur X road,Triveni nagar" NA NA
"3982" "Alwal" 17.5022292 78.5088584
"3983" "Gajularamaram" 17.5271759 78.4200077
"3984" "Kattedan Rd" NA NA
"3985" "Gachibowli" 17.4436222 78.3519638
"3986" "Bandlaguda Jagir" 17.3506317 78.3907531
"3987" "Kukatpally, NH 9" 17.4930841 78.4054408
"3988" "Bandlaguda Jagir,, Hyderabad" NA NA
"3989" "Borabanda" 17.45167 78.415421
"3990" "Gandhamguda, Bairagiguda" 17.3646843 78.374742005822
"3991" "Defence Colony Layout" 12.9657665 77.6177594
"3992" "Gachibowli" 17.4436222 78.3519638
"3993" "Pathar Gatti, NH 7" NA NA
"3994" "Upperpally" 17.35768 78.4200013
"3995" "Toli Chowki" NA NA
"3996" "Kondapur" 17.6788421 79.6808767
"3997" "Miyapur, NH 9" 17.5026977 78.3645689
"3998" "Bandlaguda Jagir" 17.3506317 78.3907531
"3999" "APHB Colony-Moula Ali, Moula Ali Road" 17.4627931 78.5609561
"4000" "Pocharam, NH 2 2" NA NA
"4001" "Nanakram Guda" NA NA
"4002" "Chandulal bela colony, shahalibanda" NA NA
"4003" "Lal Darwaza" 17.3463862 78.4774507
"4004" "New Malakpet" 17.3734454 78.5031791
"4005" "Madhapur" 17.4408924 78.3916304
"4006" "Shivaji Nagar" 25.88455445 86.0398503138456
"4007" "New Nallakunta" 17.3959752 78.5092275
"4008" "Gopanapalli" 17.0705104 77.4333411
"4009" "Santosh Nagar" 17.3477116 78.5043699
"4010" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"4011" "Bapu Nagar-Langar Houz" 17.3726047 78.4135879406977
"4012" "Uppal, NH 2 2" NA NA
"4013" "Jillelguda, Medbowli" NA NA
"4014" "Arvind Nagar Colony, Toli Chowki" NA NA
"4015" "Madhapur" 17.4408924 78.3916304
"4016" "Nagole" 17.37399515 78.5581093615897
"4017" "Kondapur" 17.6788421 79.6808767
"4018" "Kompally" 18.0823869 78.003997
"4019" "Old Bowenpally" 17.4755371 78.4792282
"4020" "Jubilee Hills" 17.4308362 78.4102882
"4021" "Red Hills, Lakdikapul, NH 7" 17.4028863 78.4626103
"4022" "Secunderabad" 17.4337246 78.5006827
"4023" "Mallampet, Outer Ring Road" 17.5615125 78.3672507
"4024" "Uppal, NH 2 2" NA NA
"4025" "Malkajgiri" 17.4511764 78.5368997
"4026" "Bolarum, Medchal Road" 17.5330679 78.5154568
"4027" "Vanasthalipuram, NH 9" 17.3303179 78.568278
"4028" "Nizampet" 17.515397 78.3817156
"4029" "Miyapur, NH 9" 17.5026977 78.3645689
"4030" "Kachiguda, NH 2 2" NA NA
"4031" "Shamirpet" 17.5942672 78.5743878
"4032" "Anupuram Colony" 17.4771095 78.5634096
"4033" "Kondapur" 17.6788421 79.6808767
"4034" "Masab Tank" 17.4029622 78.450754
"4035" "Mehdipatnam" 17.3942627 78.4342514
"4036" "Hyder Shah Kote, Chevella Road" NA NA
"4037" "Bandari Layout" NA NA
"4038" "KPHB Road" 17.4671655 78.3860779
"4039" "Gulmohar Park Colony, Serilingampally" 17.4779069 78.3199747
"4040" "Vittal Rao Nagar, Hitech City" 17.4510124 78.3803472
"4041" "in Trimulgherry" 17.4746717 78.5069513
"4042" "Hayathnagar, NH 9" 17.3281147 78.6045399
"4043" "Kapra" 58.4804569 23.0207390506216
"4044" "Hyderaguda-Attapur" NA NA
"4045" "Jubilee Hills" 17.4308362 78.4102882
"4046" "filmnagar. hydrabad" 17.4154822 78.4103661
"4047" "Kondapur" 17.6788421 79.6808767
"4048" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4049" "Somajiguda, NH 9" 17.4255053 78.4585197
"4050" "Madhura Nagar-Nizampet" 17.5187944 78.393513
"4051" "Hyder Shah Kote, Chevella Road" NA NA
"4052" "IAS Colony" 17.4056634 78.4178748
"4053" "Bowenpally" 17.4755371 78.4792282
"4054" "Gachibowli" 17.4436222 78.3519638
"4055" "Hitech City" 17.4698143 78.3853779
"4056" "Kapra" 58.4804569 23.0207390506216
"4057" "Lakdikapul, NH 9" 17.4066068 78.4622606
"4058" "Nizampet" 17.515397 78.3817156
"4059" "Manikonda, Outer Ring Road" NA NA
"4060" "Ramanthapur, NH 2 2" NA NA
"4061" "Somajiguda, NH 9" 17.4255053 78.4585197
"4062" "Chanda Naik Nagar, Madhapur" 17.4536155 78.391449
"4063" "Alkapur Township, Hyderabad" 17.4095838 78.3639131
"4064" "Sainikpuri" 17.4892154 78.5424889
"4065" "Beeramguda, Ramachandra Puram, NH 9" NA NA
"4066" "Ashok Nagar, Himayath Nagar" 17.4009037 78.4875706
"4067" "Kismatpur, Outer Ring Road" NA NA
"4068" "Ashok Nagar, Himayath Nagar" 17.4009037 78.4875706
"4069" "Pragathi Nagar, Kukatpally" 17.5041985 78.3956372
"4070" "sri sai arcade madinaguda" NA NA
"4071" "Madhapur" 17.4408924 78.3916304
"4072" "Attapur" 17.3847673 77.9793799
"4073" "Saroornagar, NH 9" 17.36116545 78.5387561958896
"4074" "Nanakaramguda" NA NA
"4075" "Uppal, NH 2 2" NA NA
"4076" "Ram nagar" 28.701122 78.5566153
"4077" "Miyapur, NH 9" 17.5026977 78.3645689
"4078" "Madinaguda, Hafeezpet, NH 9" 17.4917948 78.342306
"4079" "Saidabad Colony, Sayeedabad" 17.3615744 78.5118433
"4080" "Manikonda, Outer Ring Road" NA NA
"4081" "Ramchandrapuram Mandal" 19.6496987 78.4435192
"4082" "KMR Estates, Serilingampally" NA NA
"4083" "Langar Houz" 17.377629 78.4216315
"4084" "Padmanabha Nagar, Mehdipatnam" 17.3906951 78.4281251
"4085" "Vijay nagar colony m" 17.3981865 78.452685
"4086" "Miyapur, NH 9" 17.5026977 78.3645689
"4087" "Toli Chowki" NA NA
"4088" "Toli Chowki" NA NA
"4089" "Sainikpuri" 17.4892154 78.5424889
"4090" "Rampally" 18.0195482 78.8659358
"4091" "Bandlaguda Jagir" 17.3506317 78.3907531
"4092" "Gachibowli" 17.4436222 78.3519638
"4093" "Suchitra Circle" NA NA
"4094" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4095" "Attapur" 17.3847673 77.9793799
"4096" "Gachibowli CUC, Outer Ring Road" NA NA
"4097" "Bolarum, Medchal Road" 17.5330679 78.5154568
"4098" "Begumpet" 17.4440199 78.4624821
"4099" "in 1-71/1/a" -15.7971712 -47.9716794
"4100" "IDA Uppal" NA NA
"4101" "New Nagole Colony, Kothapet" 17.3701758 78.5378247
"4102" "Gwachiwali" NA NA
"4103" "Trimulgherry" 17.4746717 78.5069513
"4104" "Kapra" 58.4804569 23.0207390506216
"4105" "Hyder Shah Kote, Chevella Road" NA NA
"4106" "Hyderguda" 17.4012791 78.4804894
"4107" "Jeedimetla" 17.5086643 78.4773123
"4108" "Bandam Kommu" 17.5121587 78.3177607
"4109" " in Erragadda, NH 9" 17.4487999 78.4356074
"4110" "Musheerabad" 17.4191423 78.4985732
"4111" "Attapur" 17.3847673 77.9793799
"4112" "Miyapur, NH 9" 17.5026977 78.3645689
"4113" "Ramachandra Puram, NH 9" 17.2601779 79.5391642
"4114" "Mehdipatnam" 17.3942627 78.4342514
"4115" "Road no 3 banjara hills hyderabad 500035" 17.4273506 78.4445191
"4116" "Jubilee Hills" 17.4308362 78.4102882
"4117" "Bapu Nagar, Lakdikapul" NA NA
"4118" "Borabanda" 17.45167 78.415421
"4119" "Habsiguda, NH 2 2" NA NA
"4120" "Nizampet" 17.515397 78.3817156
"4121" "Alwal" 17.5022292 78.5088584
"4122" "Khaja Guda, Outer Ring Road" NA NA
"4123" "Kothapet" 16.530442 80.882155
"4124" "Dhulapally" NA NA
"4125" "Ashok Nagar, Himayath Nagar" 17.4009037 78.4875706
"4126" "Madinaguda, Hafeezpet, NH 9" 17.4917948 78.342306
"4127" "Old Bowenpally" 17.4755371 78.4792282
"4128" "Hormany nest Apartments gandipet Apartmentge hyderabad, Hyderabad" NA NA
"4129" "Saroornagar, NH 9" 17.36116545 78.5387561958896
"4130" "Miyapur, NH 9" 17.5026977 78.3645689
"4131" "Trimulgherry" 17.4746717 78.5069513
"4132" "Khanapur" 15.639879 74.5088917
"4133" "Abhyudaya Nagar" 18.9901363 72.8439460262986
"4134" "Kukatpally, NH 9" 17.4930841 78.4054408
"4135" "Bachupally" 17.5410548 78.3635484
"4136" "Rajendra Nagar, Outer Ring Road" 17.3044383 78.3781938
"4137" "Attapur" 17.3847673 77.9793799
"4138" "Patelguda" 17.6759173 79.0767081
"4139" "Kokapet, Outer Ring Road" 17.397816 78.3485553
"4140" "Amberpet" 17.7776835 78.5705066
"4141" "Toli Chowki" NA NA
"4142" "Kondapur" 17.6788421 79.6808767
"4143" "Ghatkesar, NH 2 2" NA NA
"4144" "Prashanth hills" NA NA
"4145" "Kachiguda, NH 2 2" NA NA
"4146" "Sri BALAJI CLASSIC BHAVANI NAGAR RD NO 5" NA NA
"4147" "Khairatabad, NH 7" 17.4117706 78.4622003
"4148" "Ashok Nagar, Himayath Nagar" 17.4009037 78.4875706
"4149" "Kondapur" 17.6788421 79.6808767
"4150" "Banjara Hills, NH 9" 17.4177464 78.4399014
"4151" "Gachibowli" 17.4436222 78.3519638
"4152" "Gachibowli" 17.4436222 78.3519638
"4153" "Safilguda, Secunderabad" 17.4810361 78.5352283
"4154" "BHEL" 10.7264832 78.7630502
"4155" "Nawab Saheb Kunta" 17.3397918 78.4578365
"4156" "Kondapur" 17.6788421 79.6808767
"4157" "Quthbullapur, NH 7" 17.2356174 78.0285618
"4158" "Nizampet" 17.515397 78.3817156
"4159" "Subhash Nagar, Secunderabad" NA NA
"4160" "MLA Colony, Banjara Hills" NA NA
"4161" "Narsingi, Outer Ring Road" 17.3982716 78.3513381
"4162" "Hayathnagar, NH 9" 17.3281147 78.6045399
"4163" "Mehdipatnam" 17.3942627 78.4342514
"4164" "Upparpally, Hyderabad Expressway" NA NA
"4165" "Boduppal, NH 2 2" NA NA
"4166" "Basheer Bagh, NH 7" 17.4053896 78.4776447
